release_date,title,artist,ranking,certification,streams,image,spotify,apple
2025-11-08,Noir,Smino,#191,,"246,405,338",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_8/Smino-Noir.jpg,https://open.spotify.com/album/5rVlqi2fHOmWB764N8PsWF,https://music.apple.com/us/album/noir/1441333559
2025-11-08,Survival,Dave East,#11,,"80,952,402",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_8/Smino-Noir.jpg,https://open.spotify.com/album/555WY4PFhQaqYEO0r65kBn,https://music.apple.com/us/album/survival/1488827644
2025-11-08,Hot Pink,Doja Cat,#93,Platinum,"4,802,532,446",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_8/Doja%20Cat-%20Hot%20Pink.jpg,https://open.spotify.com/album/1MmVkhiwTH0BkNOU3nw5d3,https://music.apple.com/us/album/hot-pink/1486465096
2025-11-08,Industry Plant,Iann Dior,#44,Gold,"657,967,530",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_8/Iann%20Dior-%20Industry%20Plant.jpg,https://open.spotify.com/album/7pRdNCE5jywv19bIs1dk9b,https://music.apple.com/us/album/industry-plant/1711434006
2025-11-08,King of R&B,Jacquees,#20,,"245,043,289",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_8/Jacquees-%20King%20of%20R&B.jpg,https://open.spotify.com/album/4OloUHZpVVLawhX0DpBSrW,https://music.apple.com/us/album/king-of-r-b/1486716753
2025-11-08,Certified Hitmaker,Lil Mosey,#12,,"2,371,804,438",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_8/Certified%20Hitmaker.jpg,https://open.spotify.com/album/2a1AHCq835BXUcX1aTTWqQ,https://music.apple.com/us/album/certified-hitmaker/1485341012
2025-11-08,Maez301,Maez301,,,"2,003,878",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_8/Maez301-Maez301.jpg,https://open.spotify.com/album/1eWQtIEhWiA8brIWvchODE,https://music.apple.com/us/album/maez301/1485062556
2025-11-09,Midnight Marauders,A Tribe Called Quest,#8,Platinum,"335,659,209",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/Midnight%20Marauders.jpg,https://open.spotify.com/album/4v5x3Oo3UjQ9YmF3hRAip5,https://music.apple.com/us/album/midnight-marauders/265670545
2025-11-09,Enter the Wu-Tang (36 Chambers),Wu-Tang Clan,#8,Platinum,"1,372,987,524",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/Enter%20the%20Wu-Tang%20(36%20Chambers).jpg,https://open.spotify.com/album/7otEvlhYLzpqiaxq3dT4Lg,https://music.apple.com/us/album/enter-the-wu-tang-36-chambers/1746566237
2025-11-09,Roughneck Reality,Jamalski,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/Jamalski-%20Roughneck%20Reality.jpg,https://open.spotify.com/album/7qcBVGNrelZxr8BpT4MrJZ,https://music.apple.com/us/album/roughneck-reality/1523077071
2025-11-09,"Hempin' Ain't Easy",B-Legit,#64,,"10,174,955","https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/Hempin'%20Ain't%20Easy.jpg",https://open.spotify.com/album/4I97dB1GgkRMUp8mas0WFh,https://music.apple.com/us/album/hempin-aint-easy/42332563
2025-11-09,World Famous Beat Junkies Vol. 3,Beat Junkies,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/World%20Famous%20Beat%20Junkies%20Vol.%203.jpg,,
2025-11-09,Charlie Hustle: The Blueprint of a Self-Made Millionaire,E-40,#44,Gold,"5,625,856",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/Charlie%20Hustle_%20The%20Blueprint%20of%20a%20Self-Made%20Millionaire.jpg,https://open.spotify.com/album/2C410sBpyN22nrO5ogMQGb,https://music.apple.com/us/album/charlie-hustle-the-blueprint-of-a-self-made-millionaire/635756528
2025-11-09,The Calm Before the Storm,Tech N9ne,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/Tech%20N9ne-The%20Calm%20Before%20the%20Storm.jpg,https://open.spotify.com/album/4x1bVxjnWtyPIqI52Hbwdc,https://music.apple.com/us/album/calm-before-the-storm/325108631
2025-11-09,Speak Life,Sev Statik,,,"44,522",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/Sev%20Statik-%20Speak%20Life.jpg,https://open.spotify.com/album/2kdqYL96dE22k5Uhj0dGZa,https://music.apple.com/us/album/speaklife/724029447
2025-11-09,My Own Worst Enemy,Ed O.G.,,,"9,044,200",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/Ed%20O.G.-My%20Own%20Worst%20Enemy.jpg,https://open.spotify.com/album/5mjIKcythMEs1RyjgxbPIr,https://music.apple.com/us/album/my-own-worst-enemy-feat-pete-rock/1471212387
2025-11-09,Real Talk,Fabolous,#6,Gold,"215,654",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/Fabolous-Real%20Talk.jpg,https://open.spotify.com/album/6kzVXeRn2xzzOcztcCyc0S,https://music.apple.com/us/album/real-talk/28518205
2025-11-09,White People,Handsome Boy Modeling School,#168,,"6,498,570",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/WhitePeople.jpg,https://open.spotify.com/album/36uGFT1D5aEk8j3uvl2doV,https://music.apple.com/us/album/white-people/1604629020
2025-11-09,R.U.L.E.,Ja Rule,#7,Gold,"438,206,683",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/Ja%20Rule-R.U.L.E.jpg,https://open.spotify.com/album/5H5pUytLU7iBbKUcbRemlS,https://music.apple.com/us/album/r-u-l-e/1443872264
2025-11-09,GreyCrow,Eligh,#81,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/Eligh-GreyCrow.jpg,,https://music.apple.com/us/album/grey-crow/731043441
2025-11-09,Man on the Moon II: The Legend of Mr. Rager,Kid Cudi,#37,Gold,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/Man%20on%20the%20Moon%20IIa_%20The%20Legend%20of%20Mr.%20Rager.jpg,https://open.spotify.com/album/08eM9GRdr5BCCHNqS3Wwud,https://music.apple.com/us/album/man-on-the-moon-ii-the-legend-of-mr-rager-deluxe-edition/1452877009
2025-11-09,Hi-Def,Custom Made,#184,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/Custom%20Made-Hi-Def.jpg,https://open.spotify.com/album/1rn3gGONrfuNhKchNp5Z8v,https://music.apple.com/us/album/hi-def/398291368
2025-11-09,"Knoc's Ville","Knoc-turn'al",#3,Gold,"38,863,544","https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/Knoc-turn'al-%20Knoc's%20Ville.jpg",,
2025-11-09,Power,Watchmen,#1,Platinum,"1,346,895",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/Watchmen-Power.jpg,https://open.spotify.com/album/3USEMVDHmY2A98U3HKXBz8,https://music.apple.com/us/album/power/399083971
2025-11-09,The Perfect Storm,Twista,,,"405,481,022",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/Twista-%20The%20Perfect%20Storm.jpg,https://open.spotify.com/album/2JODu0kNUN3YjnUCM4HsrN,https://music.apple.com/us/album/the-perfect-storm/1279467909
2025-11-09,Trill Entertainment Presents: All or Nothing,"Lil Boosie, Webbie, Lil' Trill & Trill Fam",,,"18,422",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/Trill%20Entertainment%20Presents_All%20or%20Nothing.jpg,,https://music.apple.com/us/album/all-or-nothing/1722396758
2025-11-09,Thump Ridaz Mix,DJ Felli Fel,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/Thump%20Ridaz%20Mix.jpg,https://open.spotify.com/album/2OwC66pWXEvnQBGCOoCdTT,https://music.apple.com/us/album/dj-felli-fel-presents-the-thump-ridaz-mix/1781761717
2025-11-09,Atomic Clock,Zion I,#2,Platinum,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/Atomic%20Clock.jpg,https://open.spotify.com/album/5t0qhcV88gg5I5jcWsWiVk,https://music.apple.com/us/album/atomic-clock/1590607554
2025-11-09,713: The Album,"Lil' Keke",#1,Platinum,"1,399,624","https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/Lil'%20Keke-%20713_%20The%20Album.jpg",,
2025-11-09,Mood Muzik 4: A Turn 4 The Worst,Joe Budden,#61,,"36,759,335",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/Mood%20Muzik%204_%20A%20Turn%204%20The%20Worst.jpg,,https://music.apple.com/us/album/mood-muzik-4-deluxe-edition/399542422
2025-11-09,George Kush Da Button (The Deluxe Edition),Smoke DZA,#15,,"6,243,471",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/George%20Kush%20Da%20Button%20(The%20Deluxe%20Edition).jpg,,https://music.apple.com/us/album/george-kush-da-button-deluxe-edition/1226599422
2025-11-09,Presents…,Buckwild,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/Buckwild%20Presents.jpg.jpg,https://open.spotify.com/album/4W0zEerHWorut3IHPTN61U,https://music.apple.com/us/album/buckwild-presents-diggin-in-the-crates-rare-studio/1457833554
2025-11-09,Got That Work,Criminal Manne,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/Got%20That%20Work.jpg,,https://music.apple.com/us/album/got-work/307506992
2025-11-09,Anutha World,Stan Sly,#2,,"138,204",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/Stan%20Sly-%20Anutha%20World.jpg,https://open.spotify.com/album/0X6y1BDfLmAh8uOAPXOVSe,https://music.apple.com/us/album/anutha-world/402209556
2025-11-09,Super Jerkin’ Vol. 2,Various Artists,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/Super%20Jerkin%20Vol.%202.jpg,,https://music.apple.com/us/album/super-jerkin-vol-2/704690514
2025-11-09,La Flare,Gucci Mane,#3,Platinum,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/Gucci%20Mane-%20La%20Flare.jpg,https://open.spotify.com/playlist/0kF3hvm9bRaetlYTj88kUV,
2025-11-09,Sincerely Yours,Bomb Zombies,#16,,"25,652,720",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/Sincerely_Yours.jpg,,
2025-11-09,Paystyle Flow: No Pen Vol. 2,The Boy Boy Young Me$$,#7,,"256,098",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/Paystyle%20Flow_%20No%20Pen%20Vol.%202.jpg,,
2025-11-09,Never Say Die,San Quinn & Loyal-T,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/Never%20Say%20Die.jpg,,https://music.apple.com/us/album/never-say-die/410629009
2025-11-09,Eden,Cupcakke,,,"13,991,935",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/Cupcakke-%20Eden.jpg,https://open.spotify.com/album/6sWz3hjGjLYCtcnPPuRe9i,https://music.apple.com/us/album/eden/1441008187
2025-11-09,Signed to the Streets 3,Lil Durk,#17,Gold,"296,409,826",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/Lil%20Durk-Signed%20to%20the%20Streets%203.jpg,https://open.spotify.com/album/7HB55Zq1RoZvtwQGm5nxhv,https://music.apple.com/us/album/signed-to-the-streets-3/1574566796
2025-11-09,"Come Over When You're Sober, Pt. 2",Lil Peep,#4,Platinum,"3,213,712,039","https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/Come_Over_When_You're_Sober_Part_2.jpg",https://open.spotify.com/album/52JymrguPgkmmwLaWIusst,https://music.apple.com/us/album/come-over-when-youre-sober-pt-2/1440822374
2025-11-09,A Breukelen Story,Masta Ace and Marco Polo,,,"11,998,069",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/A%20Breukelen%20Story.jpg,,https://music.apple.com/us/album/a-breukelen-story/1437666387
2025-11-09,Still My Moment,Tee Grizzley,#29,,"113,569,865",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/StillMyMoment.png,https://open.spotify.com/album/3M683oGfLgaL300rp3xIT2,https://music.apple.com/us/album/still-my-moment/1439951609
2025-11-09,The Pimp Tape,Too Short,,,"45,521,764",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/Too%20Short-The%20Pimp%20Tape.jpg,https://open.spotify.com/album/6pcqEZLPD0dBb3JjjrgyCO,https://music.apple.com/us/album/the-pimp-tape/1189625481
2025-11-09,A Love Letter to You 3,Trippie Redd,#3,Platinum,"1,593,308,019",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/A%20Love%20Letter%20to%20You%203.jpg,https://open.spotify.com/album/1fFwMXuTJ8J3KXo14Vvsna,https://music.apple.com/us/album/a-love-letter-to-you-3/1711399242
2025-11-09,IDK & FRIENDS :),Jay IDK,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_9/Jay%20IDK-%20IDK%20&%20FRIENDS%20.jpg,https://open.spotify.com/album/7MyUIiX7nkyazdl4JqfMJK,https://music.apple.com/us/album/idk-friends/1440431161
2025-11-10,Too Hard to Swallow,UGK,,,"13,756,987",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_10/UGK-Too%20Hard%20to%20Swallow.jpg,https://open.spotify.com/search/UGK%2F%20Too%20Hard%20to%20Swallow,https://music.apple.com/us/album/too-hard-to-swallow/304746993
2025-11-10,Federal,E-40,,,"2,435,096",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_10/Federal.jpg,https://open.spotify.com/album/3qe79Ds3iQOBX9PqGwhKIi,https://music.apple.com/us/album/federal/273430080
2025-11-10,"Greatest Hits, Vol. 1: The Player Years, 1983-1988",Too Short,,,,"https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_10/Greatest%20Hits,%20Vol.%201_%20The%20Player%20Years,%201983-1988.jpg",,
2025-11-10,Badder Than B-Fore,MC Lyte,,,"554,689",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_10/MC%20Lyte-%20Badder%20Than%20B-Fore.jpg,https://open.spotify.com/album/52BPpWRA07JUSpIR1heSmT,https://music.apple.com/us/album/badder-than-b-fore/305118024
2025-11-10,Steal This Album,The Coup,,,"2,969,473",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_10/The%20Coup-%20Steal%20This%20Album.jpg,https://open.spotify.com/album/3zuiqj04eiSEpVv6uzcmLS,https://music.apple.com/us/album/steal-this-double-album/265917402
2025-11-10,Wise Guys,Ghetto Commission,#59,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_10/Ghetto%20Commission-%20Wise%20Guys.jpg,,
2025-11-10,Soul Survivor,Pete Rock,#60,,"32,752,293",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_10/Pete%20Rock-%20Soul%20Survivor.jpg,https://open.spotify.com/album/6aUbIlHtJf14LG1bdy8caf,https://music.apple.com/us/album/soul-survivor/1121778228
2025-11-10,Attention Deficit,Wale,#1,Gold,"2,874,107",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_10/Attention_Deficit.jpg,https://open.spotify.com/album/653gNBAlqwSJbWXrblkT8V,https://music.apple.com/us/album/attention-deficit/1442823949
2025-11-10,Cadillactica,Big K.R.I.T.,#5,,"84,222,487",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_10/Big%20K.R.I.T.-Cadillactica.jpg,https://open.spotify.com/album/5ISxyfC6ThuSz2wP7NS2aF,https://music.apple.com/us/album/cadillactica/1484894360
2025-11-10,Shmurda She Wrote,Bobby Shmurda,#79,Gold,"670,747,006",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_10/Shmurda%20She%20Wrote.jpg,https://open.spotify.com/album/7wVHeRPErXZFVJ8z74pbiZ,https://music.apple.com/us/album/shmurda-she-wrote-ep/928631299
2025-11-10,Bestiary,Hail Mary Mallon,#96,,"31,902,684",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_10/Bestiary.jpg,https://open.spotify.com/album/1SjfCPiWGWxE87Lnj2D9rr,https://music.apple.com/us/album/bestiary/1516774699
2025-11-10,Reflekcje o miłości apdejtowanej selfie,L.U.C,,,"3,935,231",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_10/L.U.C.jpg,,https://music.apple.com/us/album/reflekcje-o-mi%C5%82o%C5%9Bci-apdejtowanej-selfie/1551707440
2025-11-10,Contraband,"Berner & Cam'ron",,,"2,433,870",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_10/Contraband.jpg,https://open.spotify.com/album/56AHw2kmpi1L6Vgng5O4oh,https://music.apple.com/us/album/contraband-ep/1056858054
2025-11-10,"Laugh Now, Fly Later",Wiz Khalifa,#29,,,"https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_10/Laugh%20Now,%20Fly%20Later.jpg",https://open.spotify.com/album/7gGdhlPptWrRYPXZw3j8dS,https://music.apple.com/us/album/laugh-now-fly-later/1309186673
2025-11-10,Tyti Boi,2 Chainz,#1,Gold,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_10/2%20Chainz-Tyti%20Boi.jpg,,
2025-11-11,"It's All on U, Vol. 2",B.G.,#122,Gold,"6,341,486","https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_11/It's%20All%20on%20U,%20Vol.%202.jpg",https://open.spotify.com/album/5chndJBCNsbQUgDjJ2PPye,https://music.apple.com/us/album/its-all-on-u-vol-2/1453138085
2025-11-11,Lunitik Muzik,Luniz,#34,Gold,"2,589,795",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_11/Lunitik%20Muzik.jpg,,https://music.apple.com/us/album/lunitik-muzik/219394196
2025-11-11,"Changin' the Game",Luke,#49,,,"https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_11/Changin'%20the%20Game.jpg",https://open.spotify.com/album/6RkRh1u4a30WdTZR7F9DlD,https://music.apple.com/us/album/changin-the-game/1443211812
2025-11-11,Last Man Standing,MC Eiht,#74,,"657,494",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_11/Last%20Man%20Standing.jpg,https://open.spotify.com/album/3vKED1nEczNECZ6uARiNba,https://music.apple.com/us/album/last-man-standing/1617178909
2025-11-11,Unpredictable,Mystikal,#3,Platinum,"22,708,991",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_11/Mystikal-Unpredictable.jpg,https://open.spotify.com/album/1WRhv389X2qpbonB5Cvjex,https://music.apple.com/us/album/unpredictable/304733770
2025-11-11,Welcome to Our World,Timbaland & Magoo,#33,Platinum,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_11/Welcome%20to%20Our%20World.jpg,https://open.spotify.com/album/0Rfp9QE40h8L7vyuVyou0Y,https://music.apple.com/us/album/welcome-to-our-world/1774508891
2025-11-11,A History of Violence,Jedi Mind Tricks,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_11/A%20History%20of%20Violence.jpg,https://open.spotify.com/album/4nFst0pvcY0kzLbbgXS3GH,https://music.apple.com/us/album/a-history-of-violence/294806586
2025-11-11,Illegal Ideas Inc.,CRUNK23 (Noah23 & Crunk Chris),#81,,"5,656,140",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_11/Illegal%20Ideas%20Inc.jpg,https://open.spotify.com/album/2RZbYgbx9oSHBOhxcvavBH,
2025-11-11,Success Served Cold,Donny Goines,#25,,"19,309,577",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_11/Success%20Served%20Cold.jpg,https://open.spotify.com/album/6RNvFDt35sPlQBjLvzKfqj,https://music.apple.com/us/album/success-served-cold/1293933108
2025-11-11,Island,G-Side,,,"3,744,315",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_11/G-Side-Island.jpg,https://open.spotify.com/album/0b4NNht6kDvurPA0RMWKUY,https://music.apple.com/us/album/island/1066721757
2025-11-11,Aura,Kool Savas,#1,Platinum,"226,024,770",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_11/Kool%20Savas-%20Aura.jpg,,
2025-11-11,Scarecrow Tha Terrible,Lord Infamous,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_11/Scarecrow%20Tha%20Terrible.jpg,https://open.spotify.com/album/1t2fE6E9medguKlsZf7DWk,
2025-11-11,Trill OG: The Epilogue,Bun B,#30,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_11/Trill%20OG_The%20Epilogue.jpg,https://open.spotify.com/album/0u5PhHgp9EuHfb9MzX54b5,https://music.apple.com/us/album/trill-o-g-the-epilogue/750743196
2025-11-11,We Got It from Here... Thank You 4 Your Service,A Tribe Called Quest,#1,Gold,"276,763,143",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_11/We%20Got%20It%20from%20Here...%20Thank%20You%204%20Your%20Service.jpg,https://open.spotify.com/album/3WvQpufOsPzkZvcSuynCf3,https://music.apple.com/us/album/we-got-it-from-here-thank-you-4-your-service/1173106678
2025-11-11,Good vs. Evil,KXNG Crooked,,,"5,981,881",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_11/Good%20vs.%20Evil.jpg,https://open.spotify.com/album/02VnwPrdOMfpdD1rEExM0o,https://music.apple.com/us/album/good-vs-evil/1614528845
2025-11-11,Contact,"Lex 'The Hex' Master",,,"700,574",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_11/Contact.jpg,https://open.spotify.com/album/4d6TpkSDLN3GmK1BS7k8bi,https://music.apple.com/us/album/contact/1142373183
2025-11-11,Legendary,Z-Ro,,,"26,208,776",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_11/Z-Ro-%20Legendary.jpg,,https://music.apple.com/us/album/legendary/1170324037
2025-11-12,Penicillin on Wax,Tim Dog,#186,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_12/Penicillin%20on%20Wax.jpg,https://open.spotify.com/album/4PnOepkxZErC5IkFGouJ2c,https://music.apple.com/us/album/penicillin-on-wax/1245799013
2025-11-12,2Pacalypse Now,2Pac,#64,Gold,"129,973,391",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_12/2Pac-2Pacalypse%20Now.jpg,https://open.spotify.com/album/5Ijk8JGsEkwCZd5i0Iy09a,https://music.apple.com/us/album/2pacalypse-now/1440489998
2025-11-12,Infinite,Eminem,,,"46,506,696",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_12/Eminem-%20Infinite.jpg,https://open.spotify.com/album/14JahnBKUL2ou13zH2OOQP,https://music.apple.com/us/album/infinite-single/1176507476
2025-11-12,Hard Core,"Lil' Kim",#11,Platinum,"120,058,855","https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_12/Lil'%20Kim-Hard%20Core.jpg",https://open.spotify.com/album/39xHAZmTUSQJyXt6ebpjKT,https://music.apple.com/us/album/hard-core/321976585
2025-11-12,Tha Doggfather,Snoop Doggy Dogg,#1,Platinum,"41,288,699",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_12/Tha%20Doggfather.jpg,https://open.spotify.com/album/0vOm2bkcuDCXS6AQqWXyAQ,
2025-11-12,Contact,Indo G,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_12/Indo%20G-Contact.jpg,,
2025-11-12,The Blueprint 2: The Gift & The Curse,JAY-Z,#1,Platinum,"342,272,702",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_12/The%20Blueprint%202_%20The%20Gift%20&%20The%20Curse.jpg,https://open.spotify.com/album/5xHStEOG8PsbzNQb7LkxZU,https://music.apple.com/us/album/the-blueprint-2-the-gift-the-curse/1440935043
2025-11-12,Loyalty,Fat Joe,#31,,"9,797,347",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_12/Fat%20Joe-Loyalty.jpg,https://open.spotify.com/album/06yAhOf53Gc1t74fLryTg8,https://music.apple.com/us/album/loyalty/357882944
2025-11-12,Under Construction,Missy Elliott,#3,Platinum,"424,159,355",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_12/Missy%20Elliott-Under%20Construction.jpg,https://open.spotify.com/album/6DeU398qrJ1bLuryetSmup,https://music.apple.com/us/album/under-construction/254167732
2025-11-12,Monsters in the Closet,Swollen Members,#152,,"7,420,205",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_12/Monsters%20in%20the%20Closet.jpg,https://open.spotify.com/album/2zaHwAWL8g21luLKss2qXr,https://music.apple.com/us/album/monsters-in-the-closet/329293464
2025-11-12,Ghetto Heisman,WC,#46,Gold,"53,758,392",https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_12/WC-Ghetto%20Heisman.jpg,https://open.spotify.com/album/6oFqjPc6qSFepKCWgO8BGw,https://music.apple.com/us/album/ghetto-heisman/1443464714
2025-11-12,Encore,Eminem,#1,Platinum,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_12/Eminem-%20Encore.jpg,https://open.spotify.com/album/7tsXPtLqhab1zWeubbf6JH,https://music.apple.com/us/album/encore/1440751265
2025-11-12,Cameo Therapy,Noah23,,,,https://eqwromenzktewzvimljl.supabase.co/storage/v1/object/public/music_app/November%20Album/November_12/Cameo%20Therapy.jpg,,https://music.apple.com/us/album/cameo-therapy/287966322
